Jan-15,79,2533
Date,Federal funds (effective),Discount Window Borrowing Rate,6-month CDs (secondary market),1-year Treasury Constant Maturity,Moody's Seasoned Aaa,30 Year Conventional Mortgages - Federal Home Loan Mortgage Corporation,Bank Prime Loan Rate: Percent,Current Activity Index: Third Federal Reserve District: Philadelphia Fed,Current New Orders: Third Federal Reserve District: Philadelphia Fed,Current Shipments: Third Federal Reserve District: Philadelphia Fed,Current Unfilled Orders: Third Federal Reserve District: Philadelphia Fed,Current Inventories: Third Federal Reserve District: Philadelphia Fed,Future Activity Index: Third Federal Reserve District: Philadelphia Fed,Future New Orders: Third Federal Reserve District: Philadelphia Fed,CPI: U.S. city average; All items; 1982-84=100; SA,CPI: U.S. city average; Energy; 1982-84=100; SA,CPI: U.S. city average; All items less energy; 1982-84=100; SA,CPI: U.S. city average; Apparel; 1982-84=100; SA,CPI: U.S. city average; Commodities; 1982-84=100; SA,CPI: U.S. city average; Food and beverages; 1982-84=100; SA,CPI: U.S. city average; Alcoholic beverages; 1982-84=100; SA,CPI: U.S. city average; Housing; 1982-84=100; SA,CPI: U.S. city average; Medical care; 1982-84=100; SA,CPI: U.S. city average; Nondurables; 1982-84=100; SA,CPI: U.S. city average; Utilities and public transportation; 1982-84=100; SA,CPI: U.S. city average; Transportation; 1982-84=100; SA,CPI: U.S. city average; Footwear; 1982-84=100; SA,CPI: U.S. city average; Educational books and supplies; 1982-84=100; SA,CPI: U.S. city average; Fuel oil; 1982-84=100; SA,CPI: U.S. city average; Electricity; 1982-84=100; SA,CPI: U.S. city average; Utility natural gas service; 1982-84=100; SA,CPI: U.S. city average; Prescription drugs and medical supplies; 1982-84=100; SA,CPI: U.S. city average; Used cars and trucks; 1982-84=100; SA,CPI: U.S. city average; Gasoline (all types); 1982-84=100; SA,CPI: U.S. city average; Fresh whole milk; 1982-84=100; SA,CPI: U.S. city average; Butter; 1982-84=100; SA,CPI: U.S. city average; New cars; 1982-84=100; SA,Industrial Production Index: Total index; 1997=100; SA,Industrial Production Index: Consumer goods; 1997=100; SA,Industrial Production Index: Durable consumer goods; 1997=100; SA,Industrial Production Index: Automotive products; 1997=100; SA,""Industrial Production Index: Computers,""Industrial Production Index: Appliances,Industrial Production Index: Nondurable consumer goods; 1997=100; SA,Industrial Production Index: Foods and tobacco; 1997=100; SA,Industrial Production Index: Clothing; 1997=100; SA,Industrial Production Index: Consumer energy products; 1997=100; SA,Industrial Production Index: Business equipment; 1997=100; SA,Industrial Production Index: Defense and space equipment; 1997=100; SA,Industrial Production Index: Construction supplies; 1997=100; SA,Industrial Production Index: Business supplies; 1997=100; SA,""Industrial Production Index:  Electric and gas utilities  NAICS=2211,Industrial Production Index: Electric power generation  NAICS=22111; 1997=100; SA,Industrial Production Index: Food  NAICS=311; 1997=100; SA,Industrial Production Index: Breweries  NAICS=31212; 1997=100; SA,Industrial Production Index: Petroleum refineries  NAICS=32411; 1997=100; SA,Industrial Production Index: Motor vehicle  NAICS=3361; 1997=100; SA,DJ Industrial Average Close,S&P 500 Close,S&P 500 Volume,Median Duration of Unemployment: Weeks: SA,""Unemployment rate,US Total New Privately Owned Housing Units Completed; Thousands; SAAR,Terms of Credit: New Car Loans at Auto Finance Companies: Interest Rate; NSA,Terms of Credit: New Car Loans at Auto Finance Companies: Loan-to-value ratio; NSA,Major Holders of Consumer Credit Outstanding: Total; Millions of dollars; NSA,""NIPA: Real Gross National Product: Chain Weighted: SA,""NIPA: Nominal Gross Domestic Product: SA,""NIPA: Real Gross Domestic Product: Chain Weighted: SA,""NIPA: Real Personal Consumption Expenditures: Chain Weighted: SA,""NIPA: Real Government Expenditures: Chain Weighted: SA,Household Debt Service Ratio: payments as a percentage of disposable personal income; seasonally adjusted,Financial Obligations Ratio: financial obligations as a percentage of disposable personal income; seasonally adjusted,Renter Financial Obligations Ratio: financial obligations as a percentage of disposable personal income; seasonally adjusted,Homeowner Financial Obligations Ratio: Total: financial obligations as a percentage of disposable personal income; seasonally adjusted,Terms of Credit: Commercial Bank Interest Rates: 48-month new car; NSA,Terms of Credit: Commercial Bank Interest Rates: 24-month personal credit; NSA,Terms of Credit: Commercial Bank Interest Rates: All credit card accounts; NSA,Senior Loan Officer Opinion Survey: Net Percentage of Domestic Respondents Indicating More Willingness to Make Consumer Installment Loans
2017-08-01,1.16,1.75,0,1.22,3.63,0,1.16,20.20000,19.50000,29.70000,9.10000,-5.10000,43.80000,49.80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.5,98.6162,0,0,0,0,0,0,0,0,106.3908,0,0,0,0,0,21963.92,0,0,0,4.4,1107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-01,1.15,1.75,0,1.24,3.63,0,1.15,24.20000,24.60000,27.80000,10.70000,-1.50000,53.80000,56.40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.3,100.7294,0,0,0,0,0,0,0,0,95.8099,0,0,0,0,0,21987.56,0,0,0,4.3,1113.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-01,1.15,0,0,0,3.6,0,1.15,27.50000,16.20000,24.40000,11.10000,8.00000,47.20000,44.10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.3,100.1487,0,0,0,0,0,0,0,0,90.8123,0,0,0,0,0,0,0,0,0,4.2,1196.0,0,0,0,105.364,20037.088,105.364,225.547,0,10.032466,14.906151,0,0,0,0,0,0
2017-11-01,1.16,1.75,0,1.46,3.57,0,1.16,25.00000,14.50000,25.10000,6.50000,-5.50000,48.70000,50.20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.3,99.7982,0,0,0,0,0,0,0,0,95.7453,0,0,0,0,0,23435.01,0,0,0,4.2,1182.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-01,1.30,1.75,0,1.62,3.51,0,1.30,28.80000,16.00000,27.90000,9.70000,1.60000,48.10000,52.70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.3,98.3132,0,0,0,0,0,0,0,0,114.4282,0,0,0,0,0,24231.59,0,0,0,4.1,1200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-01,1.41,2.00,0,.,3.55,0,1.41,21.50000,24.70000,29.40000,9.40000,8.80000,42.70000,47.20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.7,100.1751,0,0,0,0,0,0,0,0,126.3772,0,0,0,0,0,.,0,0,0,4.0,1208.0,0,0,0,104.226,20328.553,104.226,215.767,0,9.974473,14.815600,0,0,0,0,0,0
2018-02-01,1.42,2.00,0,1.89,3.82,0,1.42,33.40000,18.10000,23.10000,14.10000,1.30000,37.80000,48.20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.0,100.0973,0,0,0,0,0,0,0,0,106.1898,0,0,0,0,0,26186.71,0,0,0,4.1,1288.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-01,1.51,2.00,0,2.05,3.87,0,1.51,20.20000,29.40000,26.40000,7.20000,12.50000,44.80000,49.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.0,99.1593,0,0,0,0,0,0,0,0,103.1246,0,0,0,0,0,24608.98,0,0,0,4.0,1181.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-01,1.69,0,0,0,3.85,0,1.69,23.20000,11.60000,25.30000,6.50000,9.50000,43.40000,42.70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.0,100.4387,0,0,0,0,0,0,0,0,92.4309,0,0,0,0,0,0,0,0,0,4.0,1224.0,0,0,0,106.883,20580.912,106.883,219.839,0,9.926307,14.748986,0,0,0,0,0,0
2018-05-01,1.70,2.25,0,2.26,4.0,0,1.70,31.90000,33.80000,21.40000,4.90000,9.40000,44.00000,45.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.0,100.2283,0,0,0,0,0,0,0,0,93.0783,0,0,0,0,0,24099.05,0,0,0,3.8,1262.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-01,1.82,2.25,0,2.28,3.96,0,1.82,22.20000,32.10000,26.80000,4.50000,10.40000,39.20000,43.10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.1,100.9776,0,0,0,0,0,0,0,0,103.2585,0,0,0,0,0,24635.21,0,0,0,4.0,1212.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01,1.91,0,0,0,3.87,0,1.91,24.70000,27.10000,22.70000,2.00000,12.90000,29.20000,31.60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.0,101.6817,0,0,0,0,0,0,0,0,113.0918,0,0,0,0,0,0,0,0,0,3.8,1150.0,0,0,0,104.53,20798.73,104.53,226.757,0,9.906142,14.710258,0,0,0,0,0,0
2018-08-01,1.91,2.50,0,2.45,3.88,0,1.91,9.10000,31.20000,17.80000,8.30000,13.20000,39.20000,36.80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.8,102.4207,0,0,0,0,0,0,0,0,113.0433,0,0,0,0,0,25333.82,0,0,0,3.8,1262.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01,1.95,0,0,0,3.98,0,1.95,21.70000,28.10000,20.20000,8.80000,-4.50000,35.00000,32.10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.9,102.4829,0,0,0,0,0,0,0,0,101.4001,0,0,0,0,0,0,0,0,0,3.7,1187.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01,2.19,2.75,0,2.60,4.14,0,2.19,20.20000,12.40000,21.60000,-1.20000,1.70000,33.50000,40.20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.9,102.0363,0,0,0,0,0,0,0,0,94.482,0,0,0,0,0,26651.21,0,0,0,3.8,1122.0,0,0,0,107.293,20917.867,107.293,233.536,0,9.927600,14.713973,0,0,0,0,0,0
2018-11-01,2.20,2.75,0,2.67,4.22,0,2.20,13.20000,24.90000,23.60000,3.50000,9.60000,28.40000,41.60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.9,101.9147,0,0,0,0,0,0,0,0,101.3712,0,0,0,0,0,25380.74,0,0,0,3.8,1131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-01,2.27,0,0,0,4.02,0,2.27,10.10000,16.60000,15.60000,3.70000,2.60000,25.60000,33.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.8,102.2206,0,0,0,0,0,0,0,0,110.5681,0,0,0,0,0,0,0,0,0,3.9,1053.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-01,2.40,3.00,0,.,3.93,0,2.40,12.60000,2.00000,12.70000,5.60000,-5.40000,26.20000,30.70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.8,100.4261,0,0,0,0,0,0,0,0,120.0502,0,0,0,0,0,.,0,0,0,4.0,1247.0,0,0,0,108.89,21104.133,108.89,211.687,0,9.898976,14.662523,0,0,0,0,0,0
2019-02-01,2.40,3.00,0,2.56,3.79,0,2.40,2.20000,14.50000,-0.80000,5.30000,3.10000,25.80000,29.10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.8,100.5794,0,0,0,0,0,0,0,0,109.9554,0,0,0,0,0,25063.89,0,0,0,3.8,1304.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-01,2.41,3.00,0,2.55,3.77,0,2.41,10.50000,22.50000,18.40000,10.20000,16.90000,21.00000,22.90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.8,100.563,0,0,0,0,0,0,0,0,104.4465,0,0,0,0,0,26026.32,0,0,0,3.8,1313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-01,2.42,3.00,0,2.41,3.69,0,2.42,9.20000,23.00000,19.30000,5.80000,2.00000,22.70000,29.30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,98.8194,0,0,0,0,0,0,0,0,88.2558,0,0,0,0,0,26258.42,0,0,0,3.7,1308.0,0,0,0,112.118,21384.775,112.118,222.688,0,9.951999,14.734329,0,0,0,0,0,0
2019-05-01,2.39,3.00,0,2.39,3.67,0,2.39,17.30000,12.60000,22.30000,-0.30000,-1.90000,25.60000,26.40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.8,101.3349,0,0,0,0,0,0,0,0,92.623,0,0,0,0,0,26430.14,0,0,0,3.6,1221.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-01,2.38,0,0,0,3.42,0,2.38,2.30000,15.30000,14.60000,5.40000,3.90000,24.40000,35.40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.9,101.144,0,0,0,0,0,0,0,0,99.6883,0,0,0,0,0,0,0,0,0,3.6,1178.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-01,2.40,3.00,0,1.94,3.29,0,2.40,21.60000,23.20000,22.90000,12.70000,8.50000,36.20000,43.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.9,101.5627,0,0,0,0,0,0,0,0,113.9186,0,0,0,0,0,26717.43,0,0,0,3.7,1215.0,0,0,0,111.952,21694.282,111.952,240.083,0,9.974872,14.743116,0,0,0,0,0,0
2019-08-01,2.13,2.75,0,1.88,2.98,0,2.13,11.10000,14.30000,17.50000,3.50000,7.50000,35.50000,42.60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.1,101.9221,0,0,0,0,0,0,0,0,112.3547,0,0,0,0,0,26583.42,0,0,0,3.6,1313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-01,2.04,0,0,0,3.03,0,2.04,13.20000,11.80000,24.80000,0.80000,16.30000,21.70000,29.60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.9,100.1988,0,0,0,0,0,0,0,0,103.1333,0,0,0,0,0,0,0,0,0,3.5,1154.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-01,1.83,2.50,0,1.73,3.01,0,1.83,5.90000,24.70000,16.80000,4.80000,6.80000,34.80000,38.60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.1,97.9559,0,0,0,0,0,0,0,0,93.8206,0,0,0,0,0,26573.04,0,0,0,3.6,1289.0,0,0,0,110.131,21902.39,110.131,244.93,0,9.973901,14.712765,0,0,0,0,0,0
2019-11-01,1.55,2.25,0,1.53,3.06,0,1.55,10.90000,22.20000,14.20000,13.50000,-2.80000,37.40000,41.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.1,99.6739,0,0,0,0,0,0,0,0,99.9782,0,0,0,0,0,27347.36,0,0,0,3.6,1266.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-01,1.55,0,0,0,3.01,0,1.55,1.30000,13.50000,20.30000,9.20000,5.60000,30.30000,29.30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.2,99.4234,0,0,0,0,0,0,0,0,109.9263,0,0,0,0,0,0,0,0,0,3.6,1308.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,1.55,2.25,0,.,2.94,0,1.55,14.30000,17.00000,21.50000,9.50000,-3.00000,34.70000,40.90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.0,100.551,0,0,0,0,0,0,0,0,112.9689,0,0,0,0,0,.,0,0,0,3.6,1292.0,0,0,0,97.054,21706.513,97.054,213.211,0,9.902123,14.609145,0,0,0,0,0,0
2020-02-01,1.58,0,0,0,2.78,0,1.58,39.10000,24.30000,25.50000,-2.60000,10.40000,42.10000,52.60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.0,100.8547,0,0,0,0,0,0,0,0,106.6252,0,0,0,0,0,0,0,0,0,3.5,1241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-01,0.65,0,0,0,3.02,0,0.65,-17.60000,-17.80000,-1.70000,-0.10000,3.30000,33.40000,35.40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.0,97.9828,0,0,0,0,0,0,0,0,96.5893,0,0,0,0,0,0,0,0,0,4.4,1248.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01,0.05,0.25,0,0.16,2.43,0,0.05,-58.40000,-64.60000,-72.80000,-18.90000,-11.30000,43.30000,38.30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.7,91.8522,0,0,0,0,0,0,0,0,86.1592,0,0,0,0,0,20943.51,0,0,0,14.8,1188.0,0,0,0,61.09,19913.143,61.09,212.411,0,8.938491,13.251350,0,0,0,0,0,0
2020-05-01,0.05,0.25,0,0.17,2.5,0,0.05,-43.30000,-34.60000,-31.20000,-8.90000,9.60000,53.10000,56.20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.8,90.7537,0,0,0,0,0,0,0,0,87.3142,0,0,0,0,0,23723.69,0,0,0,13.2,1175.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-01,0.08,0.25,0,0.17,2.44,0,0.08,28.00000,-13.10000,22.90000,-11.70000,1.20000,66.20000,69.60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.7,92.372,0,0,0,0,0,0,0,0,99.7878,0,0,0,0,0,25475.02,0,0,0,11.0,1237.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,0.09,0.25,0,0.16,2.14,0,0.09,29.70000,13.80000,17.90000,5.10000,-10.00000,38.50000,56.70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.7,95.0316,0,0,0,0,0,0,0,0,115.2094,0,0,0,0,0,25734.97,0,0,0,10.2,1308.0,0,0,0,92.37,21647.64,92.37,267.734,0,9.199209,13.671569,0,0,0,0,0,0
2020-08-01,0.10,0,0,0,2.25,0,0.10,14.80000,14.30000,8.30000,5.00000,-0.80000,42.90000,55.70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.7,94.9951,0,0,0,0,0,0,0,0,111.9436,0,0,0,0,0,0,0,0,0,8.4,1269.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-01,0.09,0.25,0,0.12,2.31,0,0.09,16.30000,9.30000,37.30000,1.00000,-14.10000,55.00000,51.60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.7,95.5344,0,0,0,0,0,0,0,0,98.0642,0,0,0,0,0,28645.66,0,0,0,7.8,1439.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-01,0.09,0.25,0,0.12,2.35,0,0.09,31.30000,8.50000,43.50000,3.30000,-1.10000,65.10000,53.50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.3,98.4141,0,0,0,0,0,0,0,0,91.7288,0,0,0,0,0,27816.90,0,0,0,6.8,1386.0,0,0,0,97.241,22024.502,97.241,286.695,0,9.371868,13.963118,0,0,0,0,0,0
2020-11-01,0.09,0,0,0,2.3,0,0.09,28.40000,-3.60000,26.30000,-4.60000,2.60000,47.60000,52.50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,98.4399,0,0,0,0,0,0,0,0,92.992,0,0,0,0,0,0,0,0,0,6.7,1262.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-01,0.09,0.25,0,0.12,2.26,0,0.09,9.60000,-7.40000,19.10000,3.50000,10.70000,34.40000,37.20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,98.9489,0,0,0,0,0,0,0,0,112.6681,0,0,0,0,0,29823.92,0,0,0,6.7,1369.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-01,0.09,0.25,0,.,2.45,0,0.09,27.10000,6.50000,22.30000,2.80000,10.80000,47.10000,43.50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.5,101.2122,0,0,0,0,0,0,0,0,116.9989,0,0,0,0,0,.,0,0,0,6.4,1362.0,0,0,0,100.041,22600.185,100.041,304.004,0,8.311196,12.429408,0,0,0,0,0,0
2021-02-01,0.08,0.25,0,0.08,2.7,0,0.08,31.90000,0.50000,28.60000,9.70000,20.20000,36.50000,36.30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.6,98.0884,0,0,0,0,0,0,0,0,114.1177,0,0,0,0,0,30211.91,0,0,0,6.2,1296.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-01,0.07,0.25,0,0.08,3.04,0,0.07,40.00000,13.30000,20.50000,3.30000,16.30000,57.60000,47.40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.6,100.3187,0,0,0,0,0,0,0,0,98.7179,0,0,0,0,0,31535.51,0,0,0,6.1,1454.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-01,0.07,0.25,0,0.06,2.9,0,0.07,48.90000,11.00000,27.00000,1.30000,16.30000,67.20000,61.80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.9,100.1195,0,0,0,0,0,0,0,0,87.6118,0,0,0,0,0,33153.21,0,0,0,6.1,1410.0,0,0,0,102.45,23292.362,102.45,313.855,0,9.139720,13.592720,0,0,0,0,0,0
2021-05-01,0.06,0,0,0,2.96,0,0.06,32.60000,14.30000,19.70000,10.00000,23.60000,56.20000,52.10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.1,100.2114,0,0,0,0,0,0,0,0,89.7311,0,0,0,0,0,0,0,0,0,5.8,1330.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-01,0.08,0.25,0,0.04,2.79,0,0.08,31.50000,27.10000,24.20000,16.80000,19.50000,68.80000,70.10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.2,99.3455,0,0,0,0,0,0,0,0,104.2213,0,0,0,0,0,34575.31,0,0,0,5.9,1291.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-01,0.10,0.25,0,0.09,2.57,0,0.10,27.10000,31.30000,26.90000,8.00000,-2.20000,50.80000,45.70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.418,102.1051,0,0,0,0,0,0,0,0,112.5363,0,0,0,0,0,34633.53,0,0,0,5.4,1360.0,0,0,0,82.482,23828.973,82.482,247.964,0,9.370118,13.863365,0,0,0,0,0,0
2021-08-01,0.09,0,0,0,2.55,0,0.09,16.50000,30.30000,17.60000,13.70000,-17.00000,38.10000,38.70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.628,101.709,0,0,0,0,0,0,0,0,114.2149,0,0,0,0,0,0,0,0,0,5.1,1340.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-01,0.08,0.25,0,0.07,2.53,0,0.08,32.40000,15.70000,30.70000,9.20000,15.50000,18.60000,26.50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.187,102.4319,0,0,0,0,0,0,0,0,100.5376,0,0,0,0,0,35312.53,0,0,0,4.7,1226.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-01,0.08,0.25,0,0.09,2.68,0,0.08,22.70000,18.30000,26.70000,16.30000,19.90000,26.40000,28.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.430,102.1253,0,0,0,0,0,0,0,0,91.6349,0,0,0,0,0,34326.46,0,0,0,4.5,1282.0,0,0,0,71.812,24654.603,71.812,260.917,0,9.494012,14.014557,0,0,0,0,0,0
2021-11-01,0.08,0.25,0,0.15,2.62,0,0.08,40.60000,19.00000,33.80000,12.10000,14.10000,32.20000,32.80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.692,102.3052,0,0,0,0,0,0,0,0,97.9335,0,0,0,0,0,35913.84,0,0,0,4.1,1403.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-01,0.08,0.25,0,0.25,2.65,0,0.08,13.80000,17.50000,20.10000,13.80000,13.40000,14.20000,19.90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.002,102.4608,0,0,0,0,0,0,0,0,108.1238,0,0,0,0,0,34022.04,0,0,0,3.9,1326.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-01,0.08,0,0,0,2.93,0,0.08,19.90000,3.80000,18.90000,12.90000,2.40000,24.00000,28.20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.420,102.4696,0,0,0,0,0,0,0,0,125.6794,0,0,0,0,0,0,0,0,0,4.0,1275.0,0,0,0,74.31,25029.116,74.31,282.653,0,9.723912,14.305730,0,0,0,0,0,0
